timestamp,Building A,Building B,Building C,Building G,Building R,Building YG,
2018-08-11T14:00:00,NULL,16.15941901,NULL,6.273628176,38.84123013,0.006593302,
2018-08-11T15:00:00,NULL,29.5289768,NULL,4.755523569,36.47577982,0.007308798,
2018-08-11T16:00:00,NULL,20.78637901,NULL,6.713621778,29.37450374,0.007222396,
2018-08-11T17:00:00,NULL,20.30384045,NULL,3.456101745,23.45566017,0.007256069,
2018-08-11T18:00:00,NULL,13.96924947,NULL,1.865333061,16.22128017,0.002839204,
2018-08-11T19:00:00,NULL,12.10898573,NULL,1.78571343,6.540814686,0.002081393,
2018-08-11T20:00:00,NULL,17.37682163,NULL,2.338059204,8.68208975,0.006147533,
2018-08-11T21:00:00,NULL,14.11431131,NULL,2.430734289,3.875718439,0.007070007,
2018-08-11T22:00:00,NULL,10.80929942,NULL,2.222508633,3.842996019,0.007124053,
2018-08-11T23:00:00,NULL,10.85275088,NULL,2.158238946,3.915756384,0.007076151,
2018-08-12T00:00:00,NULL,6.67842522,NULL,1.730071883,3.128588193,0.005269049,
2018-08-12T01:00:00,NULL,5.959189976,NULL,1.671358135,3.058094771,0.005069191,
2018-08-12T02:00:00,NULL,10.01651148,NULL,2.064059263,3.660977026,0.006916628,
2018-08-12T03:00:00,NULL,10.68925259,NULL,2.137166529,3.80601146,0.007057696,
2018-08-12T04:00:00,NULL,10.54464565,NULL,2.113153776,3.7458613,0.006973356,
2018-08-12T05:00:00,NULL,10.63168964,NULL,2.098989096,3.815248909,0.006970376,
2018-08-12T06:00:00,NULL,10.39066658,NULL,2.073855042,7.926253226,0.006711467,
2018-08-12T07:00:00,NULL,10.45834989,NULL,2.082793765,9.121261892,0.006842403,
2018-08-12T08:00:00,NULL,9.366499854,NULL,1.274786168,8.64134029,0.002814128,
2018-08-12T09:00:00,NULL,9.664814459,NULL,2.089030544,9.6189133,0.00218192,
2018-08-12T10:00:00,NULL,10.69618694,NULL,2.51221751,11.20099157,0.006314599,
2018-08-12T11:00:00,NULL,11.07324367,NULL,2.644720699,18.93320198,0.006936572,
2018-08-12T12:00:00,NULL,10.93302392,NULL,5.282458608,18.23506064,0.006917103,
2018-08-12T13:00:00,NULL,10.59288487,NULL,4.385382022,25.06821264,0.007111814,
2018-08-12T14:00:00,NULL,7.240487288,NULL,3.973117743,24.99730573,0.004471138,
2018-08-12T15:00:00,NULL,6.92799168,NULL,5.37691962,16.53696658,0.004194561,
2018-08-12T16:00:00,NULL,8.963538043,NULL,4.106647244,10.11800115,0.002885831,
2018-08-12T17:00:00,NULL,9.553617342,NULL,2.23248041,7.252654287,0.002706646,
2018-08-12T18:00:00,NULL,10.40696094,NULL,1.959131126,15.99376607,0.006306397,
2018-08-12T19:00:00,NULL,10.5642181,NULL,2.110867563,14.2162872,0.007001979,
2018-08-12T20:00:00,NULL,10.54910652,NULL,2.13856693,7.482596203,0.006909436,
2018-08-12T21:00:00,NULL,10.5601408,NULL,2.149756699,4.07369286,0.007091062,
2018-08-12T22:00:00,NULL,8.640448336,NULL,1.714933101,3.403985886,0.002926898,
2018-08-12T23:00:00,NULL,8.234762854,NULL,1.691826144,2.894880401,0.002115983,
2018-08-13T00:00:00,NULL,8.387407414,NULL,1.567238349,3.168516338,0.004144193,
2018-08-13T01:00:00,NULL,8.198940943,NULL,1.535076132,3.120260122,0.004624185,
2018-08-13T02:00:00,NULL,10.09203601,NULL,2.01311692,3.50546814,0.006698102,
2018-08-13T03:00:00,NULL,10.45955228,NULL,2.11142455,3.577328032,0.0071647,
2018-08-13T04:00:00,NULL,10.17184314,NULL,2.083737979,3.527996705,0.006879185,
2018-08-13T05:00:00,NULL,8.404924282,NULL,2.080698086,5.668409459,0.195729638,
2018-08-13T06:00:00,NULL,7.957908029,NULL,1.546353801,16.96255845,0.564444394,
2018-08-13T07:00:00,NULL,56.59874983,NULL,18.83669224,82.06444529,0.571079822,
2018-08-13T08:00:00,NULL,122.4159357,NULL,49.59437982,200.1935898,0.564365028,
2018-08-13T09:00:00,NULL,127.602157,NULL,54.19318815,200.0588398,0.581281662,
2018-08-13T10:00:00,NULL,92.35288892,NULL,37.02477302,146.0206279,0.101627879,
